!***********************************************************************BEGIN-HDR
! 
!  Copyright (c) 1997-2004 Reaction Design.  All rights reserved.
!
!  $Header: /chemkin/pc/data/tran.dat 6     12/15/03 3:15p Pyoung $
!
!  $NoKeywords: $ 
!***********************************************************************END-HDR
!Ar                 0   136.500     3.330     0.000     0.000     0.000
AR                0   136.500     3.330     0.000     0.000     0.000

H2CC               2   209.000     4.100     0.000     0.000     2.500
CH3CH2OH             2   470.600     4.410     0.000     0.000     1.500 ! nmm
CH3CH2O              2   470.600     4.410     0.000     0.000     1.500 ! nmm
CH3CHOH             2   470.600     4.410     0.000     0.000     1.500 ! nmm
CH2CH2OH             2   470.600     4.410     0.000     0.000     1.500 ! nmm
NO3                2   378.400     4.175     0.000     0.000     1.000  !=SO3
NH2OH              2   116.700     3.492     0.000     0.000     1.000 !=HNOH
HCNH               2   232.400     3.828     0.000     0.000     1.000 !=HCNO
OCHCHO             2   362.6       4.53      0.000     0.000     1.000  !=C2H5OH
cC2H4O              2   436.000     3.970     0.000     0.000     2.000 !=AA
HOCO               2   232.400     3.828     0.000     0.000     1.000  !=HOCN(JAM)
HNO2                2   200.000     3.500     0.000     0.000     1.000  !=NO2(*)
CH2NO2             2   232.400     3.828     0.000     0.000     1.000  !refered to NCNO
H2NN               2   116.700     3.492     0.000     0.000     1.000 ! =H2NO JAM
CH3NH2             2   232.400     3.828     0.000     0.000     1.000  !refered to NCNO
CH3NH             2   232.400     3.828     0.000     0.000     1.000  !refered to NCNO
CH2NH2             2   232.400     3.828     0.000     0.000     1.000  !refered to NCNO
CH2NH             2   232.400     3.828     0.000     0.000     1.000  !refered to NCNO
CH2CN                1   232.400     3.828     0.000     0.000     1.000 ! =C2N OIS
NCCN               1   349.000     4.361     0.000     0.000     1.000  !=C2N2(OIS)
HON                2   116.700     3.492     0.000     0.000     1.000  !=HNO(*)
HONO2                2   378.400     4.175     0.000     0.000     1.000  !=SO3


C                  0    71.400     3.298     0.000     0.000     0.000  !(*)
C2                 1    97.530     3.621     0.000     1.760     4.000
C2O                1   232.400     3.828     0.000     0.000     1.000 ! *
CN2                1   232.400     3.828     0.000     0.000     1.000 ! OIS
C2H                1   209.000     4.100     0.000     0.000     2.500
C2H2               1   209.000     4.100     0.000     0.000     2.500
C2H2OH             2   224.700     4.162     0.000     0.000     1.000  !(*)
CH2OH              2   417.000     3.690     1.700     0.000     2.000
C2H3               2   209.000     4.100     0.000     0.000     1.000  !(*)
C2H4               2   280.800     3.971     0.000     0.000     1.500
C2H5               2   252.300     4.302     0.000     0.000     1.500
C2H6               2   252.300     4.302     0.000     0.000     1.500
C2N                1   232.400     3.828     0.000     0.000     1.000 ! OIS
C2N2               1   349.000     4.361     0.000     0.000     1.000  !(OIS)
C3H2               2   209.000     4.100     0.000     0.000     1.000  !(*)
C3H3               1   252.000     4.760     0.000     0.000     1.000
C3H4               1   252.000     4.760     0.000     0.000     1.000
C3H5               2   266.800     4.982     0.000     0.000     1.000 !cp
C3H4P              1   252.000     4.760     0.000     0.000     1.000 ! JAM
C3H6               2   266.800     4.982     0.000     0.000     1.000
C3H7               2   266.800     4.982     0.000     0.000     1.000
C4H6               2   357.000     5.180     0.000     0.000     1.000
I*C3H7             2   266.800     4.982     0.000     0.000     1.000
N*C3H7             2   266.800     4.982     0.000     0.000     1.000
C3H8               2   266.800     4.982     0.000     0.000     1.000
C4H                1   357.000     5.180     0.000     0.000     1.000
C4H2               1   357.000     5.180     0.000     0.000     1.000
C4H2OH             2   224.700     4.162     0.000     0.000     1.000  !(*)
C4H3               1   357.000     5.180     0.000     0.000     1.000
C4H4               1   357.000     5.180     0.000     0.000     1.000
C4H8               2   357.000     5.176     0.000     0.000     1.000
C4H9               2   357.000     5.176     0.000     0.000     1.000
S*C4H9             2   357.000     5.176     0.000     0.000     1.000
C4H9               2   357.000     5.176     0.000     0.000     1.000
I*C4H9             2   357.000     5.176     0.000     0.000     1.000
C5H2               1   357.000     5.180     0.000     0.000     1.000
C5H3               1   357.000     5.180     0.000     0.000     1.000
C6H2               1   357.000     5.180     0.000     0.000     1.000
C6H5               2   412.300     5.349     0.000     0.000     1.000 ! JAM
C6H5(L)            2   412.300     5.349     0.000     0.000     1.000 ! JAM
C6H5O              2   450.000     5.500     0.000     0.000     1.000 ! JAM
C5H5OH             2   450.000     5.500     0.000     0.000     1.000 ! JAM
C6H6               2   412.300     5.349     0.000     0.000     1.000 ! SVE
C6H7               2   412.300     5.349     0.000     0.000     1.000 ! JAM
CH                 1    80.000     2.750     0.000     0.000     0.000
CH2                1   144.000     3.800     0.000     0.000     0.000
CH2(S)             1   144.000     3.800     0.000     0.000     0.000
CH2(SING)          1   144.000     3.800     0.000     0.000     0.000
CH2CHCCH           2   357.000     5.180     0.000     0.000     1.000 ! JAM
CH2CHCCH2          2   357.000     5.180     0.000     0.000     1.000 ! JAM
CH2CHCH2           2   260.000     4.850     0.000     0.000     1.000 ! JAM
CH2CHCHCH          2   357.000     5.180     0.000     0.000     1.000 ! JAM
CH2CHCHCH2         2   357.000     5.180     0.000     0.000     1.000 ! JAM
CH2CO              2   436.000     3.970     0.000     0.000     2.000
CH2O               2   498.000     3.590     0.000     0.000     2.000
CH3                1   144.000     3.800     0.000     0.000     0.000
CH3CC              2   252.000     4.760     0.000     0.000     1.000 ! JAM
CH3CCCH2           2   357.000     5.180     0.000     0.000     1.000 ! JAM
CH3CCCH3           2   357.000     5.180     0.000     0.000     1.000 ! JAM
CH3CCH2            2   260.000     4.850     0.000     0.000     1.000 ! JAM
CH3CHCH            2   260.000     4.850     0.000     0.000     1.000 ! JAM
