! This mechanism is intended for use by not-for-profit researchers only.The mechanism developed for the paper,           
! High Pressure and Temperature Premixed Laminar NH3/CH4 Oxygenated Flames From Experiments to Kinetic Models
!

N2                 1    97.530     3.621     0.000     1.760     4.000
AR                 0   127.697     3.462     0.000     1.609     2.000
HE                 0    10.200     2.576     0.000     0.000     0.000
O                  0   235.686     2.485     0.000     0.744     0.000
O2                 1   107.400     3.458     0.000     1.600     3.800
O3                 2  1758.196     3.302     0.550     2.820     1.000
H                  0   541.672     1.842     0.000     0.666     0.000
H2                 1    38.000     2.920     0.000     0.790   280.000
OH                 1   514.598     2.582     1.635     1.077     0.000
OHX                1   514.598     2.582     1.635     1.077     0.000
H2O                2   637.056     2.943     1.851     1.407     4.000
HO2                2   107.400     3.458     0.000     0.000     1.000
H2O2               2  1361.148     3.179     1.702     2.239     3.800
H2NO               2   116.700     3.492     0.000     0.000     1.000
H2NNO2             2   232.400     3.828     0.000     0.000     1.000
t-HNN(O)OH         2   232.400     3.828     0.000     0.000     1.000
c-HNN(O)OH         2   232.400     3.828     0.000     0.000     1.000
HNO                2   116.700     3.492     0.000     0.000     1.000
HNO2               2   232.400     3.828     0.000     0.000     1.000
HNO3               2   378.400     4.175     0.000     0.000     1.000
HNOH               2   116.700     3.492     0.000     0.000     1.000
HONO               2   232.400     3.828     0.000     0.000     1.000
HONO2              2   232.400     3.828     0.000     0.000     1.000
ONHN               2   232.400     3.828     0.000     0.000     1.000
t-ONNH             2   232.400     3.828     0.000     0.000     1.000
c-ONNH             2   232.400     3.828     0.000     0.000     1.000
N                  0    71.400     3.298     0.000     0.000     0.000
N2H2               2    71.400     3.798     0.000     0.000     1.000
H2NN               2    71.400     3.798     0.000     0.000     1.000
N2H3               2   200.000     3.900     0.000     0.000     1.000
N2H4               2   205.000     4.230     0.000     4.260     1.500
N2O                1   232.400     3.828     0.000     0.000     1.000
N2O3               2   202.600     5.164     0.000     0.000     1.000
N2O4               2   202.600     5.164     0.000     0.000     1.000
NH                 1    80.000     2.650     0.000     0.000     4.000
NH2                2    80.000     2.650     0.000     2.260     4.000
NH2OH              2   116.700     3.492     0.000     0.000     1.000
NH3                2   481.000     2.920     1.470     0.000    10.000
NNH                2    71.400     3.798     0.000     0.000     1.000
NO                 1    97.530     3.621     0.000     1.760     4.000
NO2                2   200.000     3.500     0.000     0.000     1.000
NO3                2   378.400     4.175     0.000     0.000     1.000
C                  0    71.400     3.298     0.000     0.000     0.000
CO                 1    98.100     3.650     0.000     1.950     1.800
CO2                1   244.000     3.763     0.000     2.650     2.100
HCO                2   498.000     3.590     0.000     0.000     0.000
OCHO               2   498.000     3.590     0.000     0.000     2.000
HOCO               2   498.000     3.590     0.000     0.000     2.000
HOCHO              2   436.000     3.970     0.000     0.000     2.000
CH                 1    80.000     2.750     0.000     0.000     0.000
CH2                1   144.000     3.800     0.000     0.000     0.000
CH2(S)             1   144.000     3.800     0.000     0.000     0.000
CH3                1   144.000     3.800     0.000     0.000     0.000
CH4                2   141.400     3.746     0.000     2.600    13.000
CH2O               2   498.000     3.590     0.000     0.000     2.000
CH3O               2   417.000     3.690     1.700     0.000     2.000
CH2OH              2   417.000     3.690     1.700     0.000     2.000
CH3OH              2   481.800     3.626     0.000     0.000     1.000
CH3O2              2   481.800     3.626     0.000     0.000     1.000
CH3O2H             2   481.800     3.626     0.000     0.000     1.000
CH2O2H             2   238.400     3.496     0.000     0.000     1.500
C2H                1   209.000     4.100     0.000     0.000     2.500
HCCO               2   150.000     2.500     0.000     0.000     1.000
C2H2               1   209.000     4.100     0.000     0.000     2.500
H2CC               2   209.000     4.100     0.000     0.000     2.500
C2H3               2   209.000     4.100     0.000     0.000     1.000
C2H4               2   280.800     3.971     0.000     0.000     1.500
C2H5               2   252.300     4.302     0.000     0.000     1.500
C2H6               2   252.300     4.302     0.000     0.000     1.500
CH2CO              2   436.000     3.970     0.000     0.000     2.000
CH3CO              2   436.000     3.970     0.000     0.000     2.000
CH2CHO             2   436.000     3.970     0.000     0.000     2.000
CH3CHO             2   436.000     3.970     0.000     0.000     2.000
CH3CH2O            2   470.600     4.410     0.000     0.000     1.500
C2H3OH             2   470.600     4.410     0.000     0.000     1.500
CH2CH2OH           2   470.600     4.410     0.000     0.000     1.500
CH3CHOH            2   470.600     4.410     0.000     0.000     1.500
C2H5OH             2   436.000     3.970     0.000     0.000     2.000
CH2CHOO            2   395.000     4.037     1.300     0.000     1.000
C2H4O2OH           2   523.200     5.664     1.700     0.000     1.000
CH2CH2O2H          2   523.200     5.664     1.700     0.000     1.000
O2C2H4OH           2   523.200     5.664     1.700     0.000     1.000
C2H5O2             2   436.000     3.970     0.000     0.000     2.000
C2H5O2H            2   436.000     3.970     0.000     0.000     2.000
