!		Comprehensive kinetic study of new combustion technologies for low
!		   environmental impact: MILD and OXY-fuel combustion of Methane
!	-------------------------------------------------------------------------------	
!	        Ghobad Bagheri, Eliseo Ranzi, Matteo Pelucchi, Alessandro Parente, 
! 			   Alessio Frassoldati, Tiziano Faravelli
!	-------------------------------------------------------------------------------	
!		     CRECK Modeling Lab, Department of Chemistry, Materials and
! 			Chemical Engineering “G.Natta”, Politecnico di Milano, 
! 			    Piazza Leonardo da Vinci 32, 20133 Milano, Italy
!	-------------------------------------------------------------------------------	
AR                            0   136.500     3.330     0.000     0.000     0.000 !
N2                            1    97.530     3.621     0.000     1.760     4.000 !
HE                            0    10.200     2.576     0.000     0.000     0.000 !
H2                            1    38.000     2.920     0.000     0.790   280.000 !
H                             0   145.000     2.050     0.000     0.000     0.000 !
O2                            1   107.400     3.458     0.000     1.600     3.800 !
O                             0    80.000     2.750     0.000     0.000     0.000 !
H2O                           2   572.400     2.605     1.844     0.000     4.000 !
OH                            1    80.000     2.750     0.000     0.000     0.000 !
H2O2                          2   107.400     3.458     0.000     0.000     3.800 !
HO2                           2   107.400     3.458     0.000     0.000     1.000 !
CO                            1    98.100     3.650     0.000     1.950     1.800 !
CO2                           1   244.000     3.763     0.000     2.650     2.100 !
HOCO                          2   498.000     3.590     0.000     0.000     2.000 !
CH4                           2   141.400     3.746     0.000     2.600    13.000 !
CH3                           1   144.000     3.800     0.000     0.000     0.000 !
CH2                           1   144.000     3.800     0.000     0.000     0.000 !
CH2(S)                        1   144.000     3.800     0.000     0.000     0.000 !
C                             0    71.400     3.298     0.000     0.000     0.000 !
CH                            1    80.000     2.750     0.000     0.000     0.000 !
CH3O2H                        2   481.800     3.626     0.000     0.000     1.000 !
CH3O2                         2   481.800     3.626     0.000     0.000     1.000 !
CH3OH                         2   481.800     3.626     0.000     0.000     1.000 !
CH3O                          2   417.000     3.690     1.700     0.000     2.000 !
CH2OH                         2   417.000     3.690     1.700     0.000     2.000 !
CH2O                          2   498.000     3.590     0.000     0.000     2.000 !
HCO                           2   498.000     3.590     0.000     0.000     0.000 !
HO2CHO                        2   436.000     3.970     0.000     0.000     2.000 !
HOCHO                         2   436.000     3.970     0.000     0.000     2.000 !
OCHO                          2   498.000     3.590     0.000     0.000     2.000 !
C2H6                          2   247.500     4.350     0.000     0.000     1.500 !
C2H5                          2   247.500     4.350     0.000     0.000     1.500 !
C2H5O2H                       2   470.600     4.410     0.000     0.000     1.500 !
C2H5O2                        2   470.600     4.410     0.000     0.000     1.500 !
C2H4                          2   238.400     3.496     0.000     0.000     1.500 !
C2H3                          2   265.300     3.721     0.000     0.000     1.000 !
C2H2                          1   265.300     3.721     0.000     0.000     2.500 !
C2H                           1   265.300     3.721     0.000     0.000     2.500 !
C2H5OH                        2   470.600     4.410     0.000     0.000     1.500 !
C2H5O                         2   470.600     4.410     0.000     0.000     1.500 !
PC2H4OH                       2   470.600     4.410     0.000     0.000     1.500 !
SC2H4OH                       2   470.600     4.410     0.000     0.000     1.500 !
C2H4O2H                       2   470.600     4.410     0.000     0.000     1.500 !
C2H4O1-2                      2   436.000     3.970     0.000     0.000     2.000 !
C2H3O1-2                      2   436.000     3.970     0.000     0.000     2.000 !
CH3CHO                        2   436.000     3.970     0.000     0.000     2.000 !
CH3CO                         2   436.000     3.970     0.000     0.000     2.000 !
CH2CHO                        2   436.000     3.970     0.000     0.000     2.000 !
CH2CO                         2   436.000     3.970     0.000     0.000     2.000 !
HCCO                          2   150.000     2.500     0.000     0.000     1.000 !
HCOOH            	      2   470.6       3.855     0.000     0.000     1.000 !                            
CH3CO3                        2   436.000     3.970     0.000     0.000     2.000 !
CH3CO3H                       2   436.000     3.970     0.000     0.000     2.000 !
CH2OHCHO                      2   496.000     5.200     0.000     0.000     1.000 !
CHOCHO                        1   440.200     4.010     0.000     0.000     2.000 !
O2C2H4O2H                     2   470.600     4.410     0.000     0.000     1.500 !
HO2CH2CHO                     2   275.049     5.428     0.000     0.000     1.000 !
CH3OCHO                       2   395.000     4.037     1.300     0.000     1.000 !
CH3OCO                        2   395.000     4.037     1.300     0.000     1.000 !
C3H8                          2   303.400     4.810     0.000     0.000     1.000 !
IC3H7                         2   303.400     4.810     0.000     0.000     1.000 !
NC3H7                         2   303.400     4.810     0.000     0.000     1.000 !
C3H6                          2   307.800     4.140     0.000     0.000     1.000 !
C3H5-A                        2   316.000     4.220     0.000     0.000     1.000 !
C3H5-S                        2   316.000     4.220     0.000     0.000     1.000 !
C3H5-T                        2   316.000     4.220     0.000     0.000     1.000 !
C3H5O                         2   411.000     4.820     0.000     0.000     1.000 !
C3H6O                         2   411.000     4.820     0.000     0.000     1.000 !
CH3CHCHO                      2   387.860     4.687     0.000     0.000     0.000 !
AC4H7OOH                      2   330.435     5.741     0.000     0.000     1.000 !
CH3CHCO                       2   443.200     4.120     0.000     0.000     1.000 !
AC3H5OOH                      2   481.500     4.997     1.700     0.000     1.000 !
C3H6OH1-2                     2   487.900     4.820     0.000     0.000     1.000 !
C3H6OH2-1                     2   487.900     4.820     0.000     0.000     1.000 !
HOC3H6O2                      2   487.900     4.820     0.000     0.000     1.000 !
SC3H5OH                       2   304.276     5.450     0.000     0.000     1.000 !
C3H5OH                        2   481.500     4.997     1.700     0.000     1.000 !
