C2H                1   209.000     4.100     0.000     0.000     2.500
CH3O               2   417.000     3.690     1.700     0.000     2.000
CH2CO              2   436.000     3.970     0.000     0.000     2.000
CH2CHO             2   436.000     3.970     0.000     0.000     2.000
CH3CHO             2   436.000     3.970     0.000     0.000     2.000
C6H5O              2   450.000     5.500     0.000     0.000     1.000
H2O2               2   107.400     3.458     0.000     0.000     3.800
HO2                2   107.400     3.458     0.000     0.000     1.000 ! *
A2                 2   630.4       6.18      0.00     16.50      1.000
A1C2H3             2   546.2       6.00      0.13     15.00      1.000
A1CHCH2CH3         2   523.600     5.960     0.000     0.000     1.000
SXC6H13            2   512.225     5.742     0.000     0.000     1.000
C6H5CO             2   593         5.5       2.8       0.0       1.0
C6H5CHO            2   622.400     5.530     0.000     0.000     1.000
PXC11H23           2   750.460     6.834     0.000     0.000     1.000  ! 
C10H20             2   698.122     6.578     0.000     0.000     1.000  !  1-decene
C8H16              2   608.488     6.100     0.000     0.000     1.000  !  1-octene
C7H14              2   557.947     5.876     0.000     0.000     1.000  !  1-heptene
T135MCHE           2   486.363 	   6.963     0         0         1.00 
T135MCH13E         2   533.628 	   6.659     0         0         1.00 
S6XT135MCH1E       2   1145.58     4.63584   0         0         1.00 
S7XC7H11-1-46M     2   1067.53     4.70571   0         0         1.00 
S5XC5H8-1-4M       2   909.716    4.13551    0         0         1.00
CH3CO              2   436.000     3.970     0.000     0.000     2.000
SXC12H25           2   789.980     7.047     0.000     0.000     1.000  !  
PXC8H17            2   613.127     6.250     0.000     0.000     1.000  !  
C6H12              2   504.629     5.628     0.000     0.000     1.000  !  1-hexene
C5H8-13            2   357.000     5.180     0.000     0.000     1.000
S4XC9H19           2   660.032     6.467     0.000     0.000     1.000  !  
N2                 1    97.530     3.621     0.000     1.760     4.000
H2                 1    38.000     2.920     0.000     0.790     280.000                                                                                                                          
H                  0   145.000     2.050     0.000     0.000     0.000                                                                                                                          
O                  0    80.000     2.750     0.000     0.000     0.000          
N                  0    71.400     3.298     0.000     0.000     0.000
NO                 1    97.530     3.621     0.000     1.760     4.000
O2                 1   107.400     3.458     0.000     1.600     3.800
H2O                2   572.400     2.605     1.844     0.000     4.000          
OH                 1    80.000     2.750     0.000     0.000     0.000
CO                 1    98.100     3.650     0.000     1.950     1.800          
CO2                1   244.000     3.763     0.000     2.650     2.100          
CH3                1   144.000     3.800     0.000     0.000     0.000          
CH4                2   141.400     3.746     0.000     2.600     13.000          
C2H6               2   252.300     4.302     0.000     0.000     1.500          
N2O                1   232.400     3.828     0.000     0.000     1.000 
CH2                1   144.000     3.800     0.000     0.000     0.000  
CH2*               1   144.000     3.800     0.000     0.000     0.000                                                                                                                                      
HCO                2   498.000     3.590     0.000     0.000     0.000 
CH2O               2   498.000     3.590     0.000     0.000     2.000                                                                                                                                                                                                                                                 
C2H2               1   209.000     4.100     0.000     0.000     2.500          
H2CC               2   209.000     4.100     0.000     0.000     2.500                                                                                                                    
C2H3               2   209.000     4.100     0.000     0.000     1.000      
C2H4               2   280.800     3.971     0.000     0.000     1.500          
C2H5               2   252.300     4.302     0.000     0.000     1.500          
HCCO               2   150.000     2.500     0.000     0.000     1.000                                                                                                                          
C3H3               2   252.000     4.760     0.000     0.000     1.000   
aC3H5              2   266.800     4.982     0.000     0.000     1.000                                                                                                                   
pC3H4              1   324.800     4.290     0.000     0.000     1.000
CH3CCH2            2   266.800     4.982     0.000     0.000     1.000                                                                                                                 
CH3CHCH            2   266.800     4.982     0.000     0.000     1.000
C3H6               2   266.800     4.982     0.000     0.000     1.000
nC3H7              2   266.800     4.982     0.000     0.000     1.000                                                                                                                  
C4H2               1   357.000     4.720     0.000     0.000     1.000
iC4H3              2   357.000     5.180     0.000     0.000     1.000
C4H4               2   357.000     5.180     0.000     0.000     1.000   
C4H6               2   357.000     4.720     0.000     0.000     1.000 
SAXC4H7            2   357.000     5.176     0.000     0.000     1.000
C4H81              2   357.000     5.176     0.000     0.000     1.000
pC4H9              2   357.000     5.176     0.000     0.000     1.000                                                                                                                   
C5H5               1   357.000     5.180     0.000     0.000     1.000                                                                                                                              
C5H6               1   357.000     5.180     0.000     0.000     1.000                                                                                                                              
C5H10              2   448.508     5.342     0.000     0.000     1.000
C6H5               2   464.8       5.29      0.00      10.32     0.000                                                                                                                      
C6H6               2   464.8       5.29      0.00      10.32     0.000                                                                                                                      
C6H5CH2            2   495.3       5.68      0.43      12.30     1.000                                                                                                                 
C6H5CH3            2   495.3       5.68      0.43      12.30     1.000                                                                                                                  
C6H5C2H3           2   546.2       6.00      0.13      15.00     1.000                                                                                                                 
NC12H26            2   789.980     7.047     0.000     0.000     1.000                                                                                                                  
S2XC12H25          2   789.980     7.047     0.000     0.000     1.000  !  
S3XC12H25          2   789.980     7.047     0.000     0.000     1.000  !  
S4XC12H25          2   789.980     7.047     0.000     0.000     1.000  !  
