!TRANSPORT DATA
CH3OOCH3                      2    360.00000      4.60000      0.00000      0.00000      1.00000
C2-OOQOOH                     2    503.90000      4.90000      0.00000      0.00000      1.00000
CH3CHOOH                      2    415.20000      4.60000      0.00000      0.00000      1.00000
CH3COOH                       2    470.60000      4.41000      0.00000      0.00000      1.50000
C2H4OCHO                      2    464.20000      5.00900      2.60000      0.00000      1.00000
CVCCJCVC                      2    408.00000      5.20000      0.00000      0.00000      1.00000
C5H6                          1    408.00000      5.20000      0.00000      0.00000      1.00000
C6H6                          2    468.50000      5.23000      0.00000     10.30000      1.00000
C6H5                          2    412.30000      5.34900      0.00000      0.00000      1.00000
FULVENE                       2    468.50000      5.23000      0.00000      0.00000      1.00000
NC3H7COCH2                    2    523.20000      5.66400      1.70000      0.00000      1.00000
NC5KET21                      2    494.80000      6.17400      1.80000      0.00000      1.00000
C6Y2-1J                       2    561.00000      6.31700      1.70000      0.00000      1.00000
C6KET21                       2    541.50000      5.67400      1.80000      0.00000      1.00000
PC4H9CO                       2    476.00000      5.77800      2.60000      0.00000      1.00000
C2H5CO3                       2    404.10700      5.56900      0.00000      7.41000      1.00000
C2H5CO3H                      2    406.41300      5.58800      0.00000      7.58000      1.00000
SC3H5CO                       2    464.20000      5.00900      2.60000      0.00000      1.00000
BUTA123TRIENE                 2    357.00000      5.18000      0.00000      0.00000      1.00000
C2H3COCH2                     2    355.34700      5.16400      0.00000      7.78000      1.00000
H15DE25DM                     2    464.80000      5.29000      0.00000     10.32000      0.00000
H15DE25DM-S                   2    395.00000      4.03700      1.30000      0.00000      1.00000
H15DE25DM-A                   2    395.00000      4.03700      1.30000      0.00000      1.00000
H15DE25DM-AO                  2    496.00000      5.20000      0.00000      0.00000      1.00000
H15DE25DM-SO                  2    496.00000      5.20000      0.00000      0.00000      1.00000
IC4H7CHO                      2    476.00000      5.77800      2.60000      0.00000      1.00000
CYC5H9                        2    396.80000      5.45800      0.00000      0.00000      1.00000
IC3H6OH-1O2                   2    408.708        5.606        0.000        7.750        1.000 !WAGNON1@LLNL.GOV, ESTIMATED 2017-02-02
IC3H6OH-1OOH-3                2    408.708        5.606        0.000        7.750        1.000 !WAGNON1@LLNL.GOV, ESTIMATED 2019-09-11
IC3H6OH-1OOH-2                2    408.708        5.606        0.000        7.750        1.000 !WAGNON1@LLNL.GOV, ESTIMATED 2019-09-11
IC3H6OH-1OOH-3O2    2       475.971     6.131     0.000     8.890     1.000 !WAGNON1@LLNL.GOV, ESTIMATED 2019-09-11
HO2CH2CHOHCHO       2       441.467     5.866     0.000     8.150     1.000 !WAGNON1@LLNL.GOV, ESTIMATED 2019-09-11
IC3H6OH-2O2         2       408.708     5.606     0.000     7.750     1.000 !WAGNON1@LLNL.GOV, ESTIMATED 2019-09-11
CJVCCVO             2       443.200     4.120     0.000     0.000     1.000
AR                            0    127.69700      3.46200      0.00000      1.60900      2.00000
N2                            1     97.83900      3.61000      0.00000      1.75600      4.00000
HE                            0     11.44200      2.71500      0.00000      0.20400      2.00000
H2                            1    304.69000      2.19000      0.00000      0.77500    280.00000
H                             0    541.67200      1.53000      0.00000      0.66600      0.00000
O2                            1    676.42400      3.06900      0.00000      1.48700      3.80000
O                             0    235.68600      2.48500      0.00000      0.74400      0.00000
H2O                           2    637.05600      2.94300      1.85100      1.40700      4.00000
OH                            1    514.59800      2.58200      1.63500      1.07700      0.00000
OHV                           1     80.00000      2.75000      0.00000      0.00000      0.00000
H2O2                          2   1361.14800      3.17900      1.70200      2.23900      3.80000
HO2                           2    963.00300      3.12900      2.14600      1.95900      3.80000
HOCO                          2    498.00000      3.59000      0.00000      0.00000      2.00000
CO                            1     98.10000      3.65000      0.00000      1.95000      1.80000
CO2                           1    244.00000      3.76300      0.00000      2.65000      2.10000
CH3O2H                        2    481.80000      3.62600      0.00000      0.00000      1.00000
CH3O2                         2    481.80000      3.62600      0.00000      0.00000      1.00000
