TRANSPORT
H 0 145.0 2.05 0.0 0.0 0.0
H2 1 38.0 2.92 0.0 0.79 280.0
O 0 80.0 2.75 0.0 0.0 0.0
O2 1 107.4 3.458 0.0 1.6 3.8
OH 1 80.0 2.75 0.0 0.0 0.0
!SAME AS OH[dat][dat][dat][dat]
OH* 1 80.0 2.75 0.0 0.0 0.0
H2O 2 572.4 2.605 1.844 0.0 4.0
N2 1 97.53 3.621 0.0 1.76 4.0
! *[dat][dat][dat][dat]
HO2 2 107.4 3.458 0.0 0.0 1.0
H2O2 2 107.4 3.458 0.0 0.0 3.8
!A COMPREHENSIVE CHEMICAL KINETIC COMBUSTION MODEL FOR THE FOUR BUTANOL ISOMERS[dat][dat][dat][dat]
!S.M. SARATHY, S. VRANCKX, K. YASUNAGA, M. MEHL, P. O?WALD, W.K. METCALFE,[dat][dat][dat][dat]
!C. K. WESTBROOK, W.J. PITZ, K. KOHSE-HOINGHAUS, R.X. FERNANDES, H.J CURRAN[dat][dat][dat][dat]
!  ACCEPTED COMBUSTION AND FLAME, DEC 2011[dat][dat][dat][dat]
![dat][dat][dat][dat]
![dat][dat][dat][dat]
AR 0 136.5 3.33 0.0 0.0 0.0
CO 1 98.1 3.65 0.0 1.95 1.8
CO2 1 244.0 3.763 0.0 2.65 2.1
CH2O 2 498.0 3.59 0.0 0.0 2.0
HCO 2 498.0 3.59 0.0 0.0 0.0
! WJP[dat][dat][dat][dat]
HO2CHO 2 436.0 3.97 0.0 0.0 2.0
HCOH 2 498.0 3.59 0.0 0.0 1.0
! WJP[dat][dat][dat][dat]
O2CHO 2 436.0 3.97 0.0 0.0 2.0
! WJP[dat][dat][dat][dat]
HOCHO 2 436.0 3.97 0.0 0.0 2.0
! WJP[dat][dat][dat][dat]
OCHO 2 498.0 3.59 0.0 0.0 2.0
! WJP: CH3OH[dat][dat][dat][dat]
HOCH2O2H 2 481.8 3.626 1.7 0.0 1.0
! WJP: CH3OH[dat][dat][dat][dat]
HOCH2O2 2 481.8 3.626 1.7 0.0 1.0
! WJP: CH3OH[dat][dat][dat][dat]
OCH2O2H 2 481.8 3.626 1.7 0.0 1.0
! WJP[dat][dat][dat][dat]
HOCH2O 2 470.6 4.41 0.0 0.0 1.5
! SVE[dat][dat][dat][dat]
CH3OH 2 481.8 3.626 0.0 0.0 1.0
CH2OH 2 417.0 3.69 1.7 0.0 2.0
CH3O 2 417.0 3.69 1.7 0.0 2.0
! WJP[dat][dat][dat][dat]
CH3O2H 2 481.8 3.626 0.0 0.0 1.0
! WJP[dat][dat][dat][dat]
CH3O2 2 481.8 3.626 0.0 0.0 1.0
CH4 2 141.4 3.746 0.0 2.6 13.0
CH3 1 144.0 3.8 0.0 0.0 0.0
